org_code,month_key,month_start,fy,is_winter,winter_label,total_incomplete,within_18wk,over_52wk,over_65wk,over_78wk,over_104wk,pct_within_18wk,waiting_per_10k_catchment
RNN,202509,2025-09-01,2025-26,false,,39346.0,22305.0,1554.0,37.0,0.0,0.0,0.5668937121943781,1533.4130971078487
RP6,202509,2025-09-01,2025-26,false,,34252.0,27898.0,40.0,10.0,5.0,,0.814492584374635,1712.5914370428147
RR8,202509,2025-09-01,2025-26,false,,87667.0,58492.0,1525.0,99.0,2.0,0.0,0.6672065885681043,992.1424877180394
S5E5Y,202509,2025-09-01,2025-26,false,,1314.0,1136.0,26.0,6.0,2.0,1.0,0.8645357686453576,
ACG20,202510,2025-10-01,2025-26,false,,335.0,310.0,0.0,0.0,0.0,0.0,0.9253731343283582,
ACG31,202510,2025-10-01,2025-26,false,,752.0,720.0,0.0,0.0,0.0,0.0,0.9574468085106383,
AJ8,202510,2025-10-01,2025-26,false,,218.0,218.0,,,,,1.0,
AVQ03,202510,2025-10-01,2025-26,false,,990.0,362.0,443.0,0.0,0.0,0.0,0.3656565656565657,
DTT,202510,2025-10-01,2025-26,false,,222.0,140.0,17.0,5.0,2.0,0.0,0.6306306306306306,
J3X4C,202510,2025-10-01,2025-26,false,,316.0,306.0,0.0,0.0,0.0,0.0,0.9683544303797469,
M2Y6D,202510,2025-10-01,2025-26,false,,787.0,687.0,0.0,0.0,0.0,0.0,0.8729351969504447,
NPG02,202510,2025-10-01,2025-26,false,,201.0,199.0,0.0,0.0,0.0,0.0,0.9900497512437811,
NPG15,202510,2025-10-01,2025-26,false,,95.0,92.0,0.0,0.0,0.0,0.0,0.968421052631579,
NQX,202510,2025-10-01,2025-26,false,,103.0,103.0,0.0,0.0,0.0,0.0,1.0,
NT210,202510,2025-10-01,2025-26,false,,469.0,321.0,,,,,0.6844349680170576,
NT225,202510,2025-10-01,2025-26,false,,1343.0,825.0,200.0,159.0,115.0,9.0,0.6142963514519731,
NT312,202510,2025-10-01,2025-26,false,,1095.0,865.0,1.0,0.0,0.0,0.0,0.7899543378995434,
NT315,202510,2025-10-01,2025-26,false,,1051.0,1029.0,0.0,0.0,0.0,0.0,0.9790675547098002,
NT402,202510,2025-10-01,2025-26,false,,811.0,588.0,0.0,0.0,0.0,0.0,0.7250308261405672,
NT405,202510,2025-10-01,2025-26,false,,569.0,497.0,1.0,0.0,0.0,0.0,0.8734622144112478,
NT441,202510,2025-10-01,2025-26,false,,3662.0,2228.0,79.0,4.0,0.0,0.0,0.608410704533042,
NVC01,202510,2025-10-01,2025-26,false,,1076.0,891.0,0.0,0.0,0.0,0.0,0.8280669144981413,
R0A,202510,2025-10-01,2025-26,false,,184633.0,99447.0,6018.0,2.0,0.0,0.0,0.5386198566886743,1575.279528012525
R0D,202510,2025-10-01,2025-26,false,,65111.0,41718.0,1639.0,4.0,0.0,0.0,0.6407212298997097,1267.2736615101949
RCD,202510,2025-10-01,2025-26,false,,19552.0,14656.0,3.0,0.0,0.0,0.0,0.7495908346972177,1071.812301282754
RKE,202510,2025-10-01,2025-26,false,,26700.0,16138.0,515.0,21.0,3.0,0.0,0.6044194756554307,1356.8658938798742
RM3,202510,2025-10-01,2025-26,false,,141151.0,76467.0,4572.0,17.0,1.0,0.0,0.5417389887425523,1826.244690472155
RW4,202510,2025-10-01,2025-26,false,,47.0,47.0,0.0,0.0,0.0,0.0,1.0,
S4E3I,202510,2025-10-01,2025-26,false,,411.0,396.0,0.0,0.0,0.0,0.0,0.9635036496350365,
Z1E5F,202510,2025-10-01,2025-26,false,,229.0,216.0,0.0,0.0,0.0,0.0,0.9432314410480349,
ACG20,202511,2025-11-01,2025-26,false,,380.0,347.0,0.0,0.0,0.0,0.0,0.9131578947368421,
B3M1X,202511,2025-11-01,2025-26,false,,2029.0,1692.0,8.0,4.0,0.0,0.0,0.8339083292262198,
K8I4X,202511,2025-11-01,2025-26,false,,1412.0,1172.0,3.0,0.0,0.0,0.0,0.830028328611898,
M3R0W,202511,2025-11-01,2025-26,false,,172.0,160.0,0.0,0.0,0.0,0.0,0.9302325581395349,
N8R1N,202511,2025-11-01,2025-26,false,,1222.0,1046.0,0.0,0.0,0.0,0.0,0.855973813420622,
NDL01,202511,2025-11-01,2025-26,false,,81.0,79.0,0.0,0.0,0.0,0.0,0.9753086419753086,
NFH,202511,2025-11-01,2025-26,false,,1153.0,1068.0,0.0,0.0,0.0,0.0,0.9262792714657415,
NNH,202511,2025-11-01,2025-26,false,,7491.0,7489.0,,,,,0.999733012948872,
NQT5K,202511,2025-11-01,2025-26,false,,124.0,104.0,,,,,0.8387096774193549,
NT213,202511,2025-11-01,2025-26,false,,1028.0,590.0,38.0,2.0,1.0,0.0,0.5739299610894941,
NT224,202511,2025-11-01,2025-26,false,,452.0,318.0,15.0,4.0,2.0,0.0,0.7035398230088495,
NT304,202511,2025-11-01,2025-26,false,,427.0,314.0,2.0,1.0,0.0,0.0,0.7353629976580797,
NT316,202511,2025-11-01,2025-26,false,,502.0,464.0,0.0,0.0,0.0,0.0,0.9243027888446215,
NT317,202511,2025-11-01,2025-26,false,,334.0,246.0,1.0,1.0,0.0,0.0,0.7365269461077845,
NT405,202511,2025-11-01,2025-26,false,,561.0,468.0,1.0,0.0,0.0,0.0,0.8342245989304813,
NT437,202511,2025-11-01,2025-26,false,,827.0,679.0,18.0,4.0,1.0,0.0,0.8210399032648126,
NT451,202511,2025-11-01,2025-26,false,,1230.0,904.0,3.0,0.0,0.0,0.0,0.734959349593496,
RA2,202511,2025-11-01,2025-26,false,,29333.0,17891.0,541.0,25.0,4.0,0.0,0.609927385538472,895.1994384594257
RBK,202511,2025-11-01,2025-26,false,,30411.0,21338.0,11.0,0.0,0.0,0.0,0.7016540067738647,1136.978823951666
RBT,202511,2025-11-01,2025-26,false,,41913.0,22897.0,1144.0,137.0,11.0,0.0,0.546298284541789,1611.443467027559
RDU,202511,2025-11-01,2025-26,false,,68207.0,38607.0,1610.0,24.0,0.0,0.0,0.5660269473807674,1002.0862410930728
REN,202511,2025-11-01,2025-26,false,,936.0,905.0,0.0,0.0,0.0,0.0,0.9668803418803419,618.9248165046617
RK9,202511,2025-11-01,2025-26,false,,49131.0,29884.0,1513.0,174.0,36.0,2.0,0.6082514094970589,1016.6492848629321
RTE,202511,2025-11-01,2025-26,false,,63730.0,44592.0,31.0,0.0,0.0,0.0,0.6997018672524714,1080.5962354624792
RWX,202511,2025-11-01,2025-26,false,,91.0,91.0,,,,,1.0,
ACG22,202512,2025-12-01,2025-26,true,2025-26,984.0,724.0,0.0,0.0,0.0,0.0,0.7357723577235772,
ACG24,202512,2025-12-01,2025-26,true,2025-26,1352.0,1312.0,0.0,0.0,0.0,0.0,0.9704142011834319,
ACG38,202512,2025-12-01,2025-26,true,2025-26,479.0,409.0,0.0,0.0,0.0,0.0,0.8538622129436325,
DFY01,202512,2025-12-01,2025-26,true,2025-26,233.0,225.0,,,,,0.9656652360515021,
F9Z4V,202512,2025-12-01,2025-26,true,2025-26,1742.0,1273.0,2.0,0.0,0.0,0.0,0.7307692307692307,
J0M7P,202512,2025-12-01,2025-26,true,2025-26,39.0,37.0,0.0,0.0,0.0,0.0,0.9487179487179487,
M3R0W,202512,2025-12-01,2025-26,true,2025-26,220.0,211.0,0.0,0.0,0.0,0.0,0.9590909090909091,
N1N0Y,202512,2025-12-01,2025-26,true,2025-26,102.0,95.0,0.0,0.0,0.0,0.0,0.9313725490196079,
NEY,202512,2025-12-01,2025-26,true,2025-26,743.0,131.0,313.0,54.0,10.0,1.0,0.17631224764468373,
NP9,202512,2025-12-01,2025-26,true,2025-26,422.0,224.0,1.0,0.0,0.0,0.0,0.5308056872037915,
NPG15,202512,2025-12-01,2025-26,true,2025-26,188.0,179.0,0.0,0.0,0.0,0.0,0.9521276595744681,
NT214,202512,2025-12-01,2025-26,true,2025-26,587.0,340.0,,,,,0.5792163543441227,
NT233,202512,2025-12-01,2025-26,true,2025-26,1060.0,688.0,16.0,3.0,,,0.6490566037735849,
NT245,202512,2025-12-01,2025-26,true,2025-26,1079.0,864.0,1.0,,,,0.8007414272474513,
NT321,202512,2025-12-01,2025-26,true,2025-26,1215.0,1055.0,4.0,0.0,0.0,0.0,0.8683127572016461,
NT322,202512,2025-12-01,2025-26,true,2025-26,1177.0,1005.0,18.0,4.0,2.0,0.0,0.8538657604078165,
NT324,202512,2025-12-01,2025-26,true,2025-26,1492.0,1292.0,4.0,0.0,0.0,0.0,0.8659517426273459,
NT332,202512,2025-12-01,2025-26,true,2025-26,1091.0,919.0,3.0,0.0,0.0,0.0,0.842346471127406,
NT403,202512,2025-12-01,2025-26,true,2025-26,2257.0,1790.0,0.0,0.0,0.0,0.0,0.7930881701373504,
NVC13,202512,2025-12-01,2025-26,true,2025-26,913.0,583.0,12.0,0.0,0.0,0.0,0.6385542168674698,
RA9,202512,2025-12-01,2025-26,true,2025-26,32824.0,22148.0,654.0,87.0,11.0,0.0,0.6747501827930782,1353.7288995385015
RBV,202512,2025-12-01,2025-26,true,2025-26,3340.0,3244.0,,,,,0.9712574850299401,575.891856475335
RCX,202512,2025-12-01,2025-26,true,2025-26,26281.0,14214.0,362.0,2.0,0.0,0.0,0.5408469997336479,1275.9625188134194
RF4,202512,2025-12-01,2025-26,true,2025-26,69078.0,46066.0,723.0,31.0,5.0,0.0,0.6668693361128,1143.5865089968165
RH5,202512,2025-12-01,2025-26,true,2025-26,53781.0,33541.0,1290.0,18.0,4.0,0.0,0.6236589129990145,1149.9209951827374
RKB,202512,2025-12-01,2025-26,true,2025-26,69828.0,38899.0,1816.0,0.0,0.0,0.0,0.5570687976170018,1278.4164245423437
RNA,202512,2025-12-01,2025-26,true,2025-26,46895.0,29261.0,22.0,0.0,0.0,0.0,0.6239684401322103,1274.805632577611
RQM,202512,2025-12-01,2025-26,true,2025-26,73399.0,44926.0,1321.0,20.0,0.0,0.0,0.612079183640104,1306.7528351937901
ACG31,202601,2026-01-01,2025-26,true,2025-26,686.0,639.0,0.0,0.0,0.0,0.0,0.9314868804664723,
ACM,202601,2026-01-01,2025-26,true,2025-26,6.0,6.0,,,,,1.0,
F7B2B,202601,2026-01-01,2025-26,true,2025-26,12.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,
G5X2Q,202601,2026-01-01,2025-26,true,2025-26,314.0,292.0,0.0,0.0,0.0,0.0,0.9299363057324841,
N1L8R,202601,2026-01-01,2025-26,true,2025-26,8.0,7.0,0.0,0.0,0.0,0.0,0.875,
NEQ,202601,2026-01-01,2025-26,true,2025-26,596.0,504.0,0.0,0.0,0.0,0.0,0.8456375838926175,
NN4,202601,2026-01-01,2025-26,true,2025-26,1476.0,1159.0,0.0,0.0,0.0,0.0,0.785230352303523,
NPG08,202601,2026-01-01,2025-26,true,2025-26,573.0,559.0,0.0,0.0,0.0,0.0,0.9755671902268761,
NPG14,202601,2026-01-01,2025-26,true,2025-26,212.0,192.0,0.0,0.0,0.0,0.0,0.9056603773584906,
NPG21,202601,2026-01-01,2025-26,true,2025-26,405.0,367.0,0.0,0.0,0.0,0.0,0.9061728395061729,
NQT5K,202601,2026-01-01,2025-26,true,2025-26,119.0,90.0,,,,,0.7563025210084033,
NQX,202601,2026-01-01,2025-26,true,2025-26,94.0,94.0,0.0,0.0,0.0,0.0,1.0,
NR5,202601,2026-01-01,2025-26,true,2025-26,81.0,77.0,,,,,0.9506172839506173,
NT401,202601,2026-01-01,2025-26,true,2025-26,1004.0,647.0,2.0,0.0,0.0,0.0,0.6444223107569721,
NT416,202601,2026-01-01,2025-26,true,2025-26,1178.0,782.0,4.0,4.0,1.0,1.0,0.6638370118845501,
NT423,202601,2026-01-01,2025-26,true,2025-26,601.0,284.0,6.0,0.0,0.0,0.0,0.47254575707154745,
NT428,202601,2026-01-01,2025-26,true,2025-26,70.0,66.0,0.0,0.0,0.0,0.0,0.9428571428571428,
NT446,202601,2026-01-01,2025-26,true,2025-26,571.0,353.0,5.0,0.0,0.0,0.0,0.6182136602451839,
NT490,202601,2026-01-01,2025-26,true,2025-26,1433.0,1008.0,0.0,0.0,0.0,0.0,0.7034193998604327,
R0A,202601,2026-01-01,2025-26,true,2025-26,175344.0,100941.0,3065.0,0.0,0.0,0.0,0.5756741034765945,1496.026244278261
RA7,202601,2026-01-01,2025-26,true,2025-26,92774.0,62409.0,596.0,4.0,0.0,0.0,0.6726992476340354,820.3286301535807
RBL,202601,2026-01-01,2025-26,true,2025-26,46656.0,27606.0,1002.0,0.0,0.0,0.0,0.5916923868312757,1601.8567475331488
RBN,202601,2026-01-01,2025-26,true,2025-26,73635.0,45310.0,1486.0,8.0,0.0,0.0,0.615332382698445,1268.9344982681073
RFR,202601,2026-01-01,2025-26,true,2025-26,29665.0,19645.0,496.0,0.0,0.0,0.0,0.6622282150682622,1365.7981850745168
RQ3,202601,2026-01-01,2025-26,true,2025-26,21483.0,12582.0,187.0,0.0,0.0,0.0,0.585672392124005,889.594686366422
RW5,202601,2026-01-01,2025-26,true,2025-26,3592.0,3425.0,0.0,0.0,0.0,0.0,0.9535077951002228,
V5F1D,202601,2026-01-01,2025-26,true,2025-26,373.0,324.0,0.0,0.0,0.0,0.0,0.868632707774799,
X7Y2H,202601,2026-01-01,2025-26,true,2025-26,12.0,5.0,0.0,0.0,0.0,0.0,0.4166666666666667,
Z4F8Y,202601,2026-01-01,2025-26,true,2025-26,293.0,260.0,1.0,0.0,0.0,0.0,0.8873720136518771,
ACG31,202602,2026-02-01,2025-26,true,2025-26,678.0,637.0,0.0,0.0,0.0,0.0,0.93952802359882,
D0V5X,202602,2026-02-01,2025-26,true,2025-26,145.0,111.0,0.0,0.0,0.0,0.0,0.7655172413793103,
DPK,202602,2026-02-01,2025-26,true,2025-26,641.0,612.0,0.0,0.0,0.0,0.0,0.9547581903276131,
DXV,202602,2026-02-01,2025-26,true,2025-26,11578.0,6979.0,208.0,57.0,16.0,12.0,0.6027811366384522,
H3W7Q,202602,2026-02-01,2025-26,true,2025-26,72.0,60.0,0.0,0.0,0.0,0.0,0.8333333333333334,
H4I8B,202602,2026-02-01,2025-26,true,2025-26,3720.0,3033.0,16.0,10.0,7.0,5.0,0.8153225806451613,
I7G8X,202602,2026-02-01,2025-26,true,2025-26,33.0,27.0,0.0,0.0,0.0,0.0,0.8181818181818182,
J3J8Z,202602,2026-02-01,2025-26,true,2025-26,726.0,685.0,0.0,0.0,0.0,0.0,0.9435261707988981,
L9D3Z,202602,2026-02-01,2025-26,true,2025-26,334.0,318.0,0.0,0.0,0.0,0.0,0.9520958083832335,
M4C5R,202602,2026-02-01,2025-26,true,2025-26,1248.0,1102.0,0.0,0.0,0.0,0.0,0.8830128205128205,
N1L8R,202602,2026-02-01,2025-26,true,2025-26,11.0,9.0,0.0,0.0,0.0,0.0,0.8181818181818182,
NDJ,202602,2026-02-01,2025-26,true,2025-26,729.0,714.0,0.0,0.0,0.0,0.0,0.9794238683127572,
NPG17,202602,2026-02-01,2025-26,true,2025-26,273.0,255.0,0.0,0.0,0.0,0.0,0.9340659340659341,
NT205,202602,2026-02-01,2025-26,true,2025-26,826.0,393.0,82.0,34.0,14.0,1.0,0.47578692493946734,
NT215,202602,2026-02-01,2025-26,true,2025-26,499.0,214.0,130.0,89.0,74.0,27.0,0.4288577154308617,
NT308,202602,2026-02-01,2025-26,true,2025-26,1214.0,895.0,7.0,2.0,0.0,0.0,0.7372322899505767,
NT327,202602,2026-02-01,2025-26,true,2025-26,994.0,530.0,10.0,1.0,0.0,0.0,0.5331991951710262,
NT417,202602,2026-02-01,2025-26,true,2025-26,829.0,478.0,13.0,0.0,0.0,0.0,0.5765983112183354,
NT419,202602,2026-02-01,2025-26,true,2025-26,182.0,151.0,0.0,0.0,0.0,0.0,0.8296703296703297,
NT422,202602,2026-02-01,2025-26,true,2025-26,3864.0,3086.0,19.0,12.0,1.0,0.0,0.7986542443064182,
NT440,202602,2026-02-01,2025-26,true,2025-26,662.0,481.0,3.0,0.0,0.0,0.0,0.7265861027190332,
NT455,202602,2026-02-01,2025-26,true,2025-26,237.0,173.0,1.0,0.0,0.0,0.0,0.729957805907173,
NVC0R,202602,2026-02-01,2025-26,true,2025-26,4254.0,3196.0,0.0,0.0,0.0,0.0,0.7512929007992478,
NVC0Y,202602,2026-02-01,2025-26,true,2025-26,261.0,223.0,0.0,0.0,0.0,0.0,0.8544061302681992,
RC9,202602,2026-02-01,2025-26,true,2025-26,84671.0,51330.0,958.0,13.0,0.0,0.0,0.6062288150606465,1347.196013352469
RN3,202602,2026-02-01,2025-26,true,2025-26,44295.0,25389.0,779.0,8.0,2.0,0.0,0.5731798171351168,1223.247079616691
RN7,202602,2026-02-01,2025-26,true,2025-26,30719.0,18138.0,795.0,0.0,0.0,0.0,0.5904489078420522,998.2095333413488
Z9Z1G,202602,2026-02-01,2025-26,true,2025-26,449.0,428.0,0.0,0.0,0.0,0.0,0.9532293986636972,
K3V9U,202603,2026-03-01,2025-26,false,,5.0,5.0,0.0,0.0,0.0,0.0,1.0,
NDJ,202603,2026-03-01,2025-26,false,,860.0,836.0,0.0,0.0,0.0,0.0,0.9720930232558139,
NPG01,202603,2026-03-01,2025-26,false,,357.0,323.0,0.0,0.0,0.0,0.0,0.9047619047619048,
NPG07,202603,2026-03-01,2025-26,false,,561.0,526.0,0.0,0.0,0.0,0.0,0.9376114081996435,
NPG14,202603,2026-03-01,2025-26,false,,283.0,270.0,0.0,0.0,0.0,0.0,0.9540636042402827,
NPG17,202603,2026-03-01,2025-26,false,,299.0,279.0,0.0,0.0,0.0,0.0,0.9331103678929766,
NT219,202603,2026-03-01,2025-26,false,,488.0,345.0,0.0,0.0,0.0,0.0,0.7069672131147541,
NT241,202603,2026-03-01,2025-26,false,,328.0,262.0,19.0,15.0,7.0,0.0,0.7987804878048781,
NT301,202603,2026-03-01,2025-26,false,,842.0,643.0,3.0,0.0,0.0,0.0,0.7636579572446556,
NT305,202603,2026-03-01,2025-26,false,,460.0,202.0,0.0,0.0,0.0,0.0,0.4391304347826087,
NT312,202603,2026-03-01,2025-26,false,,1107.0,866.0,1.0,0.0,0.0,0.0,0.7822944896115628,
NT321,202603,2026-03-01,2025-26,false,,1339.0,947.0,6.0,1.0,0.0,0.0,0.707244212098581,
NT332,202603,2026-03-01,2025-26,false,,787.0,642.0,0.0,0.0,0.0,0.0,0.8157560355781448,
NT339,202603,2026-03-01,2025-26,false,,2057.0,1953.0,0.0,0.0,0.0,0.0,0.9494409333981526,
NT428,202603,2026-03-01,2025-26,false,,71.0,66.0,0.0,0.0,0.0,0.0,0.9295774647887324,
NTPH1,202603,2026-03-01,2025-26,false,,2705.0,1928.0,31.0,2.0,0.0,0.0,0.7127541589648798,
R1K,202309,2023-09-01,2023-24,false,,85878.0,46685.0,3468.0,800.0,57.0,,0.5436200190968583,1442.217587134609
RHQ,202309,2023-09-01,2023-24,false,,92217.0,58174.0,3389.0,901.0,54.0,2.0,0.6308381317978247,1375.4041928671145
RRK,202309,2023-09-01,2023-24,false,,135048.0,65960.0,10992.0,2488.0,19.0,0.0,0.48841893252769386,1198.903792427219
RTX,202309,2023-09-01,2023-24,false,,33880.0,23054.0,773.0,106.0,3.0,1.0,0.6804604486422668,1153.4088201049915
R1H,202310,2023-10-01,2023-24,false,,119625.0,65524.0,7369.0,2629.0,265.0,10.0,0.5477450365726227,1137.6723864919177
RBL,202310,2023-10-01,2023-24,false,,43279.0,24449.0,1913.0,355.0,4.0,0.0,0.5649160100741699,1485.9130267594126
RMC,202310,2023-10-01,2023-24,false,,43982.0,23726.0,2514.0,735.0,48.0,1.0,0.5394479559819927,1393.2463253928029
RWF,202310,2023-10-01,2023-24,false,,47190.0,31976.0,1.0,0.0,0.0,0.0,0.6776011866920958,901.6238400119223
RCD,202311,2023-11-01,2023-24,false,,22549.0,14902.0,599.0,140.0,,,0.6608718790190252,1236.103497423528
RCF,202311,2023-11-01,2023-24,false,,14918.0,9118.0,815.0,183.0,4.0,,0.61120793672074,832.7983431120242
RET,202311,2023-11-01,2023-24,false,,19319.0,11595.0,104.0,26.0,,,0.6001863450489155,5470.634875686696
RF4,202311,2023-11-01,2023-24,false,,59729.0,37260.0,1108.0,229.0,23.0,0.0,0.6238175760518341,988.8137843578397
RFR,202311,2023-11-01,2023-24,false,,30883.0,19019.0,742.0,76.0,2.0,0.0,0.6158404300100379,1421.875791325006
RJR,202311,2023-11-01,2023-24,false,,34873.0,18086.0,2817.0,826.0,0.0,0.0,0.5186247239985089,1774.1656491656493
RJZ,202311,2023-11-01,2023-24,false,,103553.0,61333.0,3025.0,529.0,89.0,2.0,0.5922860757293367,1462.144199529247
RPC,202311,2023-11-01,2023-24,false,,17851.0,10797.0,489.0,92.0,13.0,0.0,0.6048400649823539,1414.4447525850799
RXC,202311,2023-11-01,2023-24,false,,55668.0,29915.0,1866.0,184.0,1.0,0.0,0.5373823381475893,1617.2497341769945
RXW,202311,2023-11-01,2023-24,false,,34565.0,19093.0,1841.0,317.0,3.0,0.0,0.5523795747143064,872.7741922451494
R1K,202312,2023-12-01,2023-24,true,2023-24,94052.0,46536.0,4046.0,1299.0,217.0,,0.49479011610598395,1579.4900731873618
RAJ,202312,2023-12-01,2023-24,true,2023-24,160359.0,82264.0,8904.0,2930.0,322.0,5.0,0.5129989585866711,1472.2964883544992
RBK,202312,2023-12-01,2023-24,true,2023-24,31108.0,17636.0,1161.0,304.0,0.0,0.0,0.566928121383567,1163.0376263683675
RF4,202312,2023-12-01,2023-24,true,2023-24,61027.0,36828.0,1114.0,214.0,42.0,0.0,0.6034705949825487,1010.3021784728671
RJ7,202312,2023-12-01,2023-24,true,2023-24,60838.0,39973.0,559.0,45.0,2.0,0.0,0.6570400078898058,1212.2842465616943
RJL,202312,2023-12-01,2023-24,true,2023-24,40531.0,24513.0,758.0,93.0,9.0,0.0,0.6047963287360292,1108.8828820941583
RQ3,202312,2023-12-01,2023-24,true,2023-24,25159.0,14839.0,526.0,97.0,0.0,0.0,0.5898088159306809,1041.8150497739055
RTE,202312,2023-12-01,2023-24,true,2023-24,75133.0,48398.0,3032.0,766.0,13.0,0.0,0.6441643485552287,1273.9437777969945
R0D,202401,2024-01-01,2023-24,true,2023-24,67983.0,41018.0,3722.0,1220.0,86.0,0.0,0.6033567215333245,1323.1722033212143
RCU,202401,2024-01-01,2023-24,true,2023-24,16855.0,9207.0,1218.0,457.0,166.0,1.0,0.546247404331059,2017.9103762855125
RCX,202401,2024-01-01,2023-24,true,2023-24,25272.0,15238.0,492.0,91.0,2.0,0.0,0.6029597974042419,1226.9748021556538
RH5,202401,2024-01-01,2023-24,true,2023-24,53787.0,33664.0,2252.0,605.0,50.0,0.0,0.6258761410749809,1150.0492844665198
RHM,202401,2024-01-01,2023-24,true,2023-24,57725.0,35934.0,1672.0,245.0,27.0,,0.6225032481593763,909.8001513050057
RJL,202401,2024-01-01,2023-24,true,2023-24,41395.0,25459.0,817.0,121.0,11.0,0.0,0.6150259693199662,1132.5209569042877
RN7,202401,2024-01-01,2023-24,true,2023-24,26375.0,17402.0,522.0,26.0,0.0,0.0,0.6597914691943128,857.0518715413286
RPY,202401,2024-01-01,2023-24,true,2023-24,1873.0,1759.0,3.0,1.0,1.0,0.0,0.9391350774159103,273.3987271559526
R1H,202402,2024-02-01,2023-24,true,2023-24,119746.0,64184.0,7051.0,2059.0,329.0,10.0,0.5360012025453877,1138.8231355725072
RAE,202402,2024-02-01,2023-24,true,2023-24,34444.0,22432.0,469.0,67.0,3.0,,0.6512600162582743,852.15872458232
RD8,202402,2024-02-01,2023-24,true,2023-24,34627.0,12041.0,4385.0,1305.0,136.0,0.0,0.3477344268923095,1194.3145289240235
RET,202402,2024-02-01,2023-24,true,2023-24,19291.0,10830.0,66.0,1.0,,,0.5614016899072106,5462.706008948292
RF4,202402,2024-02-01,2023-24,true,2023-24,64187.0,39092.0,1433.0,308.0,49.0,2.0,0.6090329817564304,1062.6159884909619
RPC,202402,2024-02-01,2023-24,true,2023-24,17820.0,10398.0,470.0,99.0,21.0,2.0,0.5835016835016835,1411.9884315201457
RRJ,202402,2024-02-01,2023-24,true,2023-24,15964.0,7968.0,483.0,68.0,0.0,0.0,0.4991230268103232,2337.129973940796
RTF,202402,2024-02-01,2023-24,true,2023-24,34095.0,26742.0,98.0,1.0,0.0,0.0,0.7843378794544654,894.5649179424613
RTP,202402,2024-02-01,2023-24,true,2023-24,49213.0,27781.0,1273.0,309.0,46.0,2.0,0.5645053136366407,1320.9557757759908
R0B,202403,2024-03-01,2023-24,false,,62324.0,44599.0,540.0,37.0,1.0,0.0,0.715599127142032,1450.316130938945
RBN,202403,2024-03-01,2023-24,false,,80550.0,48906.0,2601.0,453.0,0.0,0.0,0.6071508379888269,1388.0990539213153
RBV,202403,2024-03-01,2023-24,false,,4609.0,4532.0,2.0,,,,0.9832935560859188,794.6962773936583
REP,202403,2024-03-01,2023-24,false,,18723.0,8463.0,1563.0,133.0,,,0.4520108956897933,1461.193272720178
RJE,202403,2024-03-01,2023-24,false,,80727.0,40852.0,5016.0,806.0,67.0,1.0,0.506051259182182,1212.1444176670645
RJZ,202403,2024-03-01,2023-24,false,,104374.0,56404.0,4876.0,907.0,46.0,0.0,0.5404027823021059,1473.7365279776118
RQM,202403,2024-03-01,2023-24,false,,62178.0,36801.0,1927.0,312.0,55.0,0.0,0.5918652899739457,1106.9807189018854
RQX,202403,2024-03-01,2023-24,false,,31932.0,22768.0,152.0,10.0,1.0,0.0,0.7130151572090693,1138.5905609516067
RTD,202403,2024-03-01,2023-24,false,,99884.0,67471.0,3017.0,622.0,7.0,,0.6754935725441512,1497.7739723459738
RTH,202403,2024-03-01,2023-24,false,,82990.0,47714.0,3586.0,685.0,80.0,1.0,0.5749367393661887,973.1655378149684
RWD,202403,2024-03-01,2023-24,false,,70216.0,35116.0,3033.0,306.0,6.0,0.0,0.5001139341460635,1385.991646467119
RX1,202403,2024-03-01,2023-24,false,,82550.0,44620.0,3538.0,419.0,11.0,0.0,0.5405208964264082,957.636615476707
RXK,202403,2024-03-01,2023-24,false,,77076.0,39448.0,3012.0,449.0,47.0,0.0,0.5118065286211012,1867.4768855032855
REN,202404,2024-04-01,2024-25,false,,1341.0,1306.0,0.0,0.0,0.0,0.0,0.9739000745712155,886.728823646102
RHU,202404,2024-04-01,2024-25,false,,61146.0,33534.0,3903.0,806.0,128.0,12.0,0.5484250809537827,1070.4700747714926
RJC,202404,2024-04-01,2024-25,false,,33530.0,20621.0,815.0,95.0,26.0,0.0,0.6150014912019087,1189.9860878453196
RLT,202404,2024-04-01,2024-25,false,,16310.0,9734.0,279.0,5.0,0.0,0.0,0.5968117719190681,897.0656986497264
RMC,202404,2024-04-01,2024-25,false,,44307.0,21976.0,3358.0,677.0,22.0,0.0,0.4959938610151895,1403.5415610745058
RNN,202404,2024-04-01,2024-25,false,,40416.0,23348.0,1033.0,139.0,0.0,0.0,0.5776920031670626,1575.1137023512126
RAX,202405,2024-05-01,2024-25,false,,40553.0,25876.0,253.0,1.0,0.0,0.0,0.6380785638547086,1201.9656835285086
RCD,202405,2024-05-01,2024-25,false,,23056.0,15389.0,430.0,,,,0.6674618320610687,1263.896502576472
RCX,202405,2024-05-01,2024-25,false,,26454.0,15708.0,573.0,20.0,3.0,0.0,0.5937854388750283,1284.361800262174
RWW,202405,2024-05-01,2024-25,false,,36475.0,21695.0,2123.0,521.0,37.0,2.0,0.5947909527073338,1695.0215856758477
RXP,202405,2024-05-01,2024-25,false,,42211.0,27526.0,619.0,2.0,1.0,0.0,0.6521049015659425,966.1412258556247
RP4,202406,2024-06-01,2024-25,false,,8123.0,5662.0,298.0,105.0,32.0,10.0,0.6970331158439,945.1393332945488
