org_code,month_key,month_start,fy,month_name,days_in_month,is_winter,winter_label,is_summer,methodology_break,att_type1,att_type2,att_other,att_all,over4hr_type1,over4hr_all,dta_4to12hr,dta_12hr_plus,emadm_via_ae,type1_performance,alltype_performance,att_type1_per_day,type1_meets_95,type1_meets_interim
RWW,202211,2022-11-01,2022-23,November,30,false,,false,false,7346.0,0.0,6314.0,13660.0,3491.0,4151.0,559.0,718.0,2912.0,0.5247753879662401,0.6961200585651537,244.86666666666667,false,false
RMP,202211,2022-11-01,2022-23,November,30,false,,false,false,8286.0,0.0,2715.0,11001.0,4182.0,4182.0,547.0,227.0,2013.0,0.49529326574945687,0.61985274065994,276.2,false,false
RCX,202211,2022-11-01,2022-23,November,30,false,,false,false,6920.0,0.0,0.0,6920.0,2831.0,2831.0,726.0,782.0,2105.0,0.5908959537572254,0.5908959537572254,230.66666666666666,false,false
RNQ,202211,2022-11-01,2022-23,November,30,false,,false,false,8869.0,0.0,0.0,8869.0,0.0,0.0,1207.0,0.0,1966.0,1.0,1.0,295.6333333333333,true,true
RXG,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
NNJ15,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RK5,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,10145.0,0.0,6668.0,16813.0,4395.0,5778.0,965.0,502.0,3433.0,0.566781665845244,0.6563373579967882,327.258064516129,false,false
RTK,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,12052.0,0.0,0.0,12052.0,5791.0,5791.0,802.0,1.0,2417.0,0.519498838367076,0.519498838367076,388.7741935483871,false,false
RXC,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,9829.0,0.0,1948.0,11777.0,5408.0,5524.0,328.0,5.0,3143.0,0.4497914335130736,0.5309501570858453,317.06451612903226,false,false
RJC,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,7480.0,0.0,0.0,7480.0,3565.0,3565.0,822.0,12.0,1856.0,0.5233957219251337,0.5233957219251337,241.29032258064515,false,false
RYF,202212,2022-12-01,2022-23,December,31,true,2022-23,false,false,0.0,0.0,2102.0,2102.0,0.0,381.0,0.0,0.0,0.0,,0.818744053282588,0.0,,
AJN,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RJ8,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,0.0,,
RQW,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,8400.0,0.0,0.0,8400.0,4221.0,4221.0,504.0,80.0,1885.0,0.49750000000000005,0.49750000000000005,270.96774193548384,false,false
RRV,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,11212.0,0.0,0.0,11212.0,3398.0,3398.0,335.0,45.0,1387.0,0.6969318587227971,0.6969318587227971,361.6774193548387,false,false
RWA,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,9431.0,0.0,0.0,9431.0,4977.0,4977.0,929.0,383.0,2961.0,0.4722722935001591,0.4722722935001591,304.2258064516129,false,false
NNF94,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,0.0,0.0,2500.0,2500.0,0.0,237.0,0.0,0.0,0.0,,0.9052,0.0,,
RCU,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,4346.0,0.0,341.0,4687.0,474.0,474.0,1.0,0.0,859.0,0.8909341923607915,0.898869212716023,140.19354838709677,false,true
RR8,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,15721.0,0.0,10604.0,26325.0,6796.0,6809.0,1370.0,610.0,3678.0,0.5677119776095668,0.7413485280151947,507.1290322580645,false,false
RVW,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,3744.0,0.0,10536.0,14280.0,0.0,0.0,261.0,10.0,2060.0,1.0,1.0,120.7741935483871,true,true
RFS,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,4995.0,0.0,2395.0,7390.0,2270.0,2509.0,729.0,85.0,2655.0,0.5455455455455456,0.6604871447902572,161.1290322580645,false,false
RTF,202301,2023-01-01,2022-23,January,31,true,2022-23,false,false,8476.0,0.0,9445.0,17921.0,1111.0,1159.0,40.0,8.0,5372.0,0.8689240207645116,0.9353272696836115,273.4193548387097,false,true
Y02615,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,7477.0,7477.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
Y00751,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Y02532,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,1768.0,1768.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
Y03007,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
NQT5H,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,722.0,722.0,0.0,11.0,0.0,0.0,0.0,,0.9847645429362881,0.0,,
NTPAD,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,4991.0,4991.0,0.0,72.0,0.0,0.0,0.0,,0.9855740332598678,0.0,,
NNF94,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,2367.0,2367.0,0.0,373.0,0.0,0.0,0.0,,0.8424165610477398,0.0,,
NV693,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,735.0,735.0,0.0,1.0,0.0,0.0,0.0,,0.998639455782313,0.0,,
RBQ,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RPA,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,6966.0,0.0,5843.0,12809.0,3055.0,3898.0,639.0,428.0,1950.0,0.5614412862474878,0.6956827230853306,248.78571428571428,false,false
RRV,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,11266.0,0.0,0.0,11266.0,3826.0,3826.0,364.0,36.0,1294.0,0.6603941061601278,0.6603941061601278,402.35714285714283,false,false
NNJ07,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,4864.0,4864.0,0.0,77.0,0.0,0.0,0.0,,0.9841694078947368,0.0,,
NNJ0H,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,221.0,221.0,0.0,1.0,0.0,0.0,0.0,,0.995475113122172,0.0,,
NNJ12,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RD8,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,6866.0,0.0,4385.0,11251.0,2434.0,2677.0,582.0,0.0,1512.0,0.6454995630643752,0.7620655941694072,245.21428571428572,false,false
RQX,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,9553.0,0.0,0.0,9553.0,2476.0,2476.0,263.0,26.0,1534.0,0.7408144038521931,0.7408144038521931,341.17857142857144,false,false
RXW,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,8720.0,0.0,1888.0,10608.0,4817.0,5023.0,438.0,651.0,2450.0,0.4475917431192661,0.5264894419306184,311.42857142857144,false,false
RTF,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,7986.0,0.0,9410.0,17396.0,1292.0,1335.0,12.0,0.0,4709.0,0.8382168795391935,0.9232582202805243,285.2142857142857,false,true
RWJ,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,7512.0,0.0,0.0,7512.0,2926.0,2926.0,916.0,134.0,2376.0,0.6104898828541001,0.6104898828541001,268.2857142857143,false,false
RWX,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,1302.0,1302.0,0.0,13.0,0.0,0.0,39.0,,0.9900153609831029,0.0,,
ACH01,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,0.0,0.0,4134.0,4134.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RXF,202302,2023-02-01,2022-23,February,28,true,2022-23,false,false,14095.0,0.0,5089.0,19184.0,0.0,0.0,1608.0,0.0,3375.0,1.0,1.0,503.39285714285717,true,true
8J094,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RWE,202303,2023-03-01,2022-23,March,31,false,,false,false,20349.0,1834.0,0.0,22183.0,9704.0,9795.0,1512.0,1155.0,5203.0,0.5231215293134798,0.5584456565838705,656.4193548387096,false,false
RPC,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,1439.0,1439.0,0.0,6.0,0.0,0.0,3.0,,0.9958304378040306,0.0,,
Y02676,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,1552.0,1552.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RAJ,202303,2023-03-01,2022-23,March,31,false,,false,false,30291.0,0.0,2060.0,32351.0,11847.0,11947.0,2848.0,27.0,8386.0,0.608893730811132,0.6307069333250904,977.1290322580645,false,false
AD913,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,0.0,3367.0,3367.0,0.0,144.0,0.0,0.0,0.0,,0.9572319572319572,0.0,,
RN5,202303,2023-03-01,2022-23,March,31,false,,false,false,11903.0,0.0,303.0,12206.0,4384.0,4384.0,1077.0,3.0,3994.0,0.6316894900445266,0.6408323775192528,383.96774193548384,false,false
RNZ,202303,2023-03-01,2022-23,March,31,false,,false,false,4059.0,312.0,1679.0,6050.0,1618.0,1618.0,422.0,6.0,1263.0,0.601379650160138,0.7325619834710744,130.93548387096774,false,false
RR8,202303,2023-03-01,2022-23,March,31,false,,false,false,17274.0,0.0,11514.0,28788.0,7591.0,7612.0,1700.0,423.0,3654.0,0.5605534329049439,0.7355842712241212,557.2258064516129,false,false
RTR,202303,2023-03-01,2022-23,March,31,false,,false,false,10057.0,0.0,5039.0,15096.0,4305.0,4528.0,1070.0,158.0,2525.0,0.5719399423287262,0.7000529941706413,324.4193548387097,false,false
REP,202303,2023-03-01,2022-23,March,31,false,,false,false,0.0,1293.0,0.0,1293.0,0.0,224.0,0.0,0.0,113.0,,0.8267594740912606,0.0,,
RGP,202303,2023-03-01,2022-23,March,31,false,,false,false,6666.0,0.0,1413.0,8079.0,2706.0,2706.0,609.0,316.0,1657.0,0.594059405940594,0.6650575566282956,215.03225806451613,false,false
RJC,202303,2023-03-01,2022-23,March,31,false,,false,false,7583.0,0.0,0.0,7583.0,2421.0,2421.0,427.0,1.0,1942.0,0.6807332190425952,0.6807332190425952,244.61290322580646,false,false
R1H,202303,2023-03-01,2022-23,March,31,false,,false,false,23488.0,915.0,18799.0,43202.0,11105.0,13775.0,3138.0,812.0,5346.0,0.5272053814713896,0.681149020878663,757.6774193548387,false,false
RM3,202303,2023-03-01,2022-23,March,31,false,,false,false,24998.0,0.0,7101.0,32099.0,11902.0,12136.0,1409.0,784.0,6938.0,0.5238819105528443,0.6219196859715256,806.3870967741935,false,false
RFR,202303,2023-03-01,2022-23,March,31,false,,false,false,7777.0,0.0,0.0,7777.0,0.0,0.0,605.0,1.0,2844.0,1.0,1.0,250.8709677419355,true,true
RXL,202304,2023-04-01,2023-24,April,30,false,,false,false,8237.0,0.0,10625.0,18862.0,3562.0,3614.0,676.0,698.0,2457.0,0.5675610052203472,0.8083978369207931,274.56666666666666,false,false
L83087,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
Y02615,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,7857.0,7857.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RFF,202304,2023-04-01,2023-24,April,30,false,,false,false,7488.0,0.0,0.0,7488.0,1958.0,1958.0,155.0,1.0,2383.0,0.7385149572649572,0.7385149572649572,249.6,false,false
RJN,202304,2023-04-01,2023-24,April,30,false,,false,false,3882.0,0.0,0.0,3882.0,1669.0,1669.0,199.0,335.0,769.0,0.5700669757856776,0.5700669757856776,129.4,false,false
RQ3,202304,2023-04-01,2023-24,April,30,false,,false,false,4477.0,0.0,0.0,4477.0,663.0,663.0,0.0,0.0,856.0,0.8519097610006701,0.8519097610006701,149.23333333333332,false,true
NNJ14,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,721.0,721.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RFR,202304,2023-04-01,2023-24,April,30,false,,false,false,7597.0,0.0,0.0,7597.0,0.0,0.0,444.0,0.0,2767.0,1.0,1.0,253.23333333333332,true,true
RTG,202304,2023-04-01,2023-24,April,30,false,,false,false,14372.0,0.0,12770.0,27142.0,7893.0,9050.0,870.0,133.0,4095.0,0.45080712496521014,0.6665684179500405,479.06666666666666,false,false
NNFA7,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,1287.0,1287.0,0.0,2.0,0.0,0.0,0.0,,0.9984459984459985,0.0,,
R1H,202304,2023-04-01,2023-24,April,30,false,,false,false,21235.0,721.0,16803.0,38759.0,8647.0,10383.0,2645.0,365.0,5017.0,0.5927949140569815,0.732113831626203,707.8333333333334,false,false
RBS,202304,2023-04-01,2023-24,April,30,false,,false,false,5063.0,0.0,0.0,5063.0,806.0,806.0,25.0,0.0,906.0,0.8408058463361643,0.8408058463361643,168.76666666666668,false,true
C83023,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
G0Q0L,202304,2023-04-01,2023-24,April,30,false,,false,false,0.0,0.0,2182.0,2182.0,0.0,100.0,0.0,0.0,0.0,,0.9541704857928506,0.0,,
Y00751,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Y02532,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,1798.0,1798.0,0.0,17.0,0.0,0.0,0.0,,0.9905450500556173,0.0,,
ARN03,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,2173.0,2173.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RWE,202305,2023-05-01,2023-24,May,31,false,,false,false,21003.0,1932.0,0.0,22935.0,10251.0,10341.0,1511.0,1046.0,5103.0,0.5119268675903442,0.5491170699803793,677.516129032258,false,false
C82009,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RJ8,202305,2023-05-01,2023-24,May,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,0.0,,
RGN,202305,2023-05-01,2023-24,May,31,false,,false,false,12305.0,0.0,4624.0,16929.0,5686.0,6426.0,558.0,583.0,3093.0,0.5379114181227144,0.620414673046252,396.93548387096774,false,false
RH8,202305,2023-05-01,2023-24,May,31,false,,false,false,11956.0,0.0,3070.0,15026.0,5462.0,5506.0,957.0,82.0,3395.0,0.5431582469053196,0.6335684812990816,385.6774193548387,false,false
RQ3,202305,2023-05-01,2023-24,May,31,false,,false,false,5113.0,0.0,0.0,5113.0,718.0,718.0,0.0,0.0,879.0,0.8595736358302366,0.8595736358302366,164.93548387096774,false,true
RFR,202305,2023-05-01,2023-24,May,31,false,,false,false,7608.0,0.0,0.0,7608.0,0.0,0.0,298.0,0.0,2918.0,1.0,1.0,245.41935483870967,true,true
RK9,202305,2023-05-01,2023-24,May,31,false,,false,false,8044.0,247.0,4295.0,12586.0,0.0,0.0,681.0,628.0,3696.0,1.0,1.0,259.48387096774195,true,true
RCU,202305,2023-05-01,2023-24,May,31,false,,false,false,4891.0,0.0,242.0,5133.0,371.0,371.0,9.0,0.0,923.0,0.9241463913310162,0.927722579388272,157.7741935483871,false,true
RMP,202305,2023-05-01,2023-24,May,31,false,,false,false,8374.0,0.0,2623.0,10997.0,3749.0,3749.0,268.0,20.0,2241.0,0.5523047528063052,0.6590888424115668,270.1290322580645,false,false
RWG,202305,2023-05-01,2023-24,May,31,false,,false,false,7826.0,0.0,6989.0,14815.0,3726.0,4090.0,977.0,0.0,3335.0,0.5238947099412216,0.7239284508943638,252.4516129032258,false,false
RHW,202305,2023-05-01,2023-24,May,31,false,,false,false,12068.0,2392.0,0.0,14460.0,3679.0,3701.0,344.0,0.0,2375.0,0.6951441829632086,0.7440525587828493,389.2903225806452,false,false
RMC,202305,2023-05-01,2023-24,May,31,false,,false,false,10145.0,0.0,1602.0,11747.0,3988.0,4279.0,606.0,491.0,2212.0,0.6068999507146378,0.6357367838597089,327.258064516129,false,false
Y02615,202306,2023-06-01,2023-24,June,30,false,,true,false,0.0,0.0,7819.0,7819.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
AD913,202306,2023-06-01,2023-24,June,30,false,,true,false,0.0,0.0,3558.0,3558.0,0.0,41.0,0.0,0.0,0.0,,0.9884766722878021,0.0,,
L83087,202306,2023-06-01,2023-24,June,30,false,,true,false,0.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RLQ,202306,2023-06-01,2023-24,June,30,false,,true,false,5905.0,0.0,0.0,5905.0,2430.0,2430.0,177.0,259.0,1601.0,0.5884843353090601,0.5884843353090601,196.83333333333334,false,false
DD401,202306,2023-06-01,2023-24,June,30,false,,true,false,0.0,0.0,1358.0,1358.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
NNJ13,202306,2023-06-01,2023-24,June,30,false,,true,false,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RL4,202306,2023-06-01,2023-24,June,30,false,,true,false,13333.0,0.0,6632.0,19965.0,4414.0,4830.0,673.0,23.0,6076.0,0.6689417235430886,0.758076634109692,444.43333333333334,false,false
RVV,202306,2023-06-01,2023-24,June,30,false,,true,false,11784.0,0.0,12429.0,24213.0,6125.0,6472.0,652.0,929.0,4574.0,0.4802274270196877,0.7327055713872713,392.8,false,false
RXP,202306,2023-06-01,2023-24,June,30,false,,true,false,13007.0,0.0,4379.0,17386.0,6483.0,6483.0,1614.0,11.0,3980.0,0.5015760744214653,0.6271137696997584,433.56666666666666,false,false
RWF,202306,2023-06-01,2023-24,June,30,false,,true,false,17855.0,0.0,2334.0,20189.0,2355.0,2368.0,682.0,0.0,5756.0,0.8681041725007,0.8827084055673882,595.1666666666666,false,true
Y00751,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RR7,202307,2023-07-01,2023-24,July,31,false,,true,false,6160.0,0.0,3510.0,9670.0,2701.0,2732.0,877.0,11.0,1626.0,0.561525974025974,0.7174767321613237,198.70967741935485,false,false
NTPAD,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,5278.0,5278.0,0.0,65.0,0.0,0.0,0.0,,0.9876847290640394,0.0,,
RCF,202307,2023-07-01,2023-24,July,31,false,,true,false,5756.0,328.0,12.0,6096.0,2335.0,2335.0,168.0,0.0,1457.0,0.5943363446838081,0.6169619422572179,185.67741935483872,false,false
RCU,202307,2023-07-01,2023-24,July,31,false,,true,false,4224.0,0.0,214.0,4438.0,261.0,261.0,3.0,0.0,835.0,0.9382102272727273,0.941189725101397,136.25806451612902,false,true
REM,202307,2023-07-01,2023-24,July,31,false,,true,false,17012.0,223.0,8224.0,25459.0,7622.0,7943.0,2053.0,1254.0,5216.0,0.5519633200094052,0.6880081699988216,548.7741935483871,false,false
RTP,202307,2023-07-01,2023-24,July,31,false,,true,false,10243.0,0.0,0.0,10243.0,2764.0,2764.0,723.0,139.0,3053.0,0.7301571805135214,0.7301571805135214,330.4193548387097,false,false
RXQ,202307,2023-07-01,2023-24,July,31,false,,true,false,9026.0,1176.0,3365.0,13567.0,3555.0,3694.0,358.0,123.0,4644.0,0.6061378240638157,0.727721677600059,291.16129032258067,false,false
NNJ0H,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RAN,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RCB,202307,2023-07-01,2023-24,July,31,false,,true,false,10221.0,375.0,8838.0,19434.0,5519.0,5901.0,894.0,255.0,4218.0,0.4600332648468839,0.6963569002778636,329.7096774193548,false,false
RTD,202307,2023-07-01,2023-24,July,31,false,,true,false,11839.0,1562.0,5413.0,18814.0,4086.0,4166.0,296.0,8.0,3313.0,0.6548694991131008,0.7785691506325076,381.9032258064516,false,false
NDJ,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,2504.0,2504.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RNA,202307,2023-07-01,2023-24,July,31,false,,true,false,9399.0,0.0,4947.0,14346.0,3779.0,3816.0,928.0,69.0,3385.0,0.597935950633046,0.7340025094102887,303.19354838709677,false,false
RYG,202307,2023-07-01,2023-24,July,31,false,,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,,
RCX,202307,2023-07-01,2023-24,July,31,false,,true,false,6565.0,0.0,824.0,7389.0,2393.0,2393.0,634.0,283.0,2072.0,0.6354912414318354,0.6761402084179186,211.7741935483871,false,false
